station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
DFW,2021-02-09 22:20,,,,350.00,11.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 092220Z AUTO 35011KT 10SM OVC009 01/M02 A3013 RMK T00101020 MADISHF
DFW,2021-02-09 22:25,,,,350.00,9.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 092225Z AUTO 35009KT 10SM OVC009 01/M02 A3013 RMK T00101020 MADISHF
DFW,2021-02-09 22:30,,,,360.00,9.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 092230Z AUTO 36009KT 10SM OVC009 01/M02 A3013 RMK T00101020 MADISHF
DFW,2021-02-09 22:35,,,,350.00,11.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 092235Z AUTO 35011KT 10SM OVC009 00/M02 A3013 RMK T00001020 MADISHF
DFW,2021-02-09 22:40,,,,350.00,10.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 092240Z AUTO 35010KT 10SM OVC009 01/M02 A3013 RMK T00101020 MADISHF
DFW,2021-02-09 22:45,,,,350.00,11.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 092245Z AUTO 35011KT 10SM OVC009 01/M02 A3013 RMK T00101020 MADISHF
DFW,2021-02-09 22:50,,,,,13.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 092250Z AUTO ///13KT 10SM OVC009 00/M02 A3013 RMK T00001020 MADISHF
DFW,2021-02-09 22:53,32.00,28.00,84.98,360.00,10.00,0.00,30.14,1020.80,10.00,,OVC,,,,1000.00,,,,,,,,,,,22.97,KDFW 092253Z 36010KT 10SM OVC010 00/M02 A3014 RMK AO2 SLP208 T00001022
DFW,2021-02-09 22:55,,,,360.00,10.00,,30.13,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 092255Z AUTO 36010KT 10SM OVC009 00/M02 A3012 RMK T00001020 MADISHF
DFW,2021-02-09 23:00,,,,350.00,10.00,,30.13,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 092300Z AUTO 35010KT 10SM OVC009 00/M02 A3012 RMK T00001020 MADISHF
DFW,2021-02-09 23:05,,,,350.00,11.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 092305Z AUTO 35011KT 10SM OVC009 00/M02 A3013 RMK T00001020 MADISHF
DFW,2021-02-09 23:10,,,,350.00,11.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 092310Z AUTO 35011KT 10SM OVC009 00/M02 A3013 RMK T00001020 MADISHF
DFW,2021-02-09 23:15,,,,350.00,11.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 092315Z AUTO 35011KT 10SM OVC009 00/M02 A3013 RMK T00001020 MADISHF
DFW,2021-02-09 23:20,,,,340.00,10.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 092320Z AUTO 34010KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-09 23:21,32.00,27.00,81.55,340.00,10.00,0.00,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,22.97,KDFW 092321Z 34010KT 10SM OVC009 00/M03 A3014 RMK AO2 T00001028
DFW,2021-02-09 23:25,,,,340.00,11.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 092325Z AUTO 34011KT 10SM OVC009 00/M02 A3013 RMK T00001020 MADISHF
DFW,2021-02-09 23:30,,,,340.00,11.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 092330Z AUTO 34011KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-09 23:35,,,,350.00,9.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 092335Z AUTO 35009KT 10SM OVC009 00/M02 A3013 RMK T00001020 MADISHF
DFW,2021-02-09 23:40,,,,350.00,11.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 092340Z AUTO 35011KT 10SM OVC009 00/M02 A3013 RMK T00001020 MADISHF
DFW,2021-02-09 23:45,,,,350.00,9.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 092345Z AUTO 35009KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-09 23:50,,,,340.00,11.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 092350Z AUTO 34011KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-09 23:53,32.00,27.00,81.55,360.00,9.00,0.00,30.14,1021.00,10.00,,OVC,,,,900.00,,,,,,,,,,,23.51,KDFW 092353Z 36009KT 10SM OVC009 00/M03 A3014 RMK AO2 SLP210 T00001028 10017 20000 55002
DFW,2021-02-09 23:55,,,,350.00,10.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 092355Z AUTO 35010KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-10 00:00,,,,350.00,11.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 100000Z AUTO 35011KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-10 00:05,,,,350.00,10.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 100005Z AUTO 35010KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-10 00:10,,,,360.00,11.00,,30.13,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 100010Z AUTO 36011KT 10SM OVC009 00/M03 A3012 RMK T00001030 MADISHF
DFW,2021-02-10 00:15,,,,350.00,11.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 100015Z AUTO 35011KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-10 00:20,,,,350.00,11.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 100020Z AUTO 35011KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-10 00:25,,,,350.00,10.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 100025Z AUTO 35010KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-10 00:30,,,,360.00,10.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 100030Z AUTO 36010KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-10 00:35,,,,360.00,10.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 100035Z AUTO 36010KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-10 00:40,,,,10.00,9.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 100040Z AUTO 01009KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-10 00:45,,,,10.00,10.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 100045Z AUTO 01010KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-10 00:50,,,,10.00,9.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 100050Z AUTO 01009KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-10 00:53,32.00,27.00,81.55,360.00,10.00,0.00,30.14,1021.00,10.00,,OVC,,,,900.00,,,,,,,,,,,22.97,KDFW 100053Z 36010KT 10SM OVC009 00/M03 A3014 RMK AO2 SLP210 T00001028
DFW,2021-02-10 00:55,,,,10.00,9.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 100055Z AUTO 01009KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-10 01:00,,,,10.00,10.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 100100Z AUTO 01010KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-10 01:05,,,,10.00,9.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 100105Z AUTO 01009KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-10 01:10,,,,360.00,9.00,,30.14,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 100110Z AUTO 36009KT 10SM OVC009 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-10 01:15,,,,30.00,10.00,,30.13,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100115Z AUTO 03010KT 10SM OVC011 00/M03 A3012 RMK T00001030 MADISHF
DFW,2021-02-10 01:18,32.00,27.00,81.55,20.00,9.00,0.00,30.14,,10.00,,OVC,,,,1100.00,,,,,,,,,,,23.51,KDFW 100118Z 02009KT 10SM OVC011 00/M03 A3014 RMK AO2 T00001028
DFW,2021-02-10 01:20,,,,20.00,9.00,,30.14,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100120Z AUTO 02009KT 10SM OVC011 00/M03 A3013 RMK T00001030 MADISHF
DFW,2021-02-10 01:25,,,,20.00,8.00,,30.14,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100125Z AUTO 02008KT 10SM OVC011 M01/M03 A3013 RMK T10101030 MADISHF
DFW,2021-02-10 01:30,,,,40.00,8.00,,30.15,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100130Z AUTO 04008KT 10SM OVC011 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 01:35,,,,30.00,8.00,,30.15,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100135Z AUTO 03008KT 10SM OVC009 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 01:40,,,,30.00,8.00,,30.15,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100140Z AUTO 03008KT 10SM OVC009 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 01:45,,,,30.00,8.00,,30.15,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100145Z AUTO 03008KT 10SM OVC009 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 01:50,,,,40.00,7.00,,30.15,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100150Z AUTO 04007KT 10SM OVC009 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 01:53,30.90,27.00,85.26,30.00,6.00,0.00,30.15,1021.50,10.00,,OVC,,,,1000.00,,,,,,,,,,,24.21,KDFW 100153Z 03006KT 10SM OVC010 M01/M03 A3015 RMK AO2 SLP215 T10061028
DFW,2021-02-10 01:55,,,,20.00,7.00,,30.15,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100155Z AUTO 02007KT 10SM OVC009 00/M03 A3014 RMK T00001030 MADISHF
DFW,2021-02-10 02:00,,,,20.00,7.00,,30.16,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100200Z AUTO 02007KT 10SM OVC009 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 02:05,,,,20.00,8.00,,30.16,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100205Z AUTO 02008KT 10SM OVC009 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 02:10,,,,360.00,8.00,,30.16,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100210Z AUTO 36008KT 10SM OVC009 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 02:15,,,,350.00,11.00,,30.16,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100215Z AUTO 35011KT 10SM OVC009 00/M03 A3015 RMK T00001030 MADISHF
DFW,2021-02-10 02:20,,,,360.00,11.00,,30.15,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100220Z AUTO 36011KT 10SM OVC009 00/M03 A3014 RMK T00001030 MADISHF
DFW,2021-02-10 02:25,,,,360.00,11.00,,30.15,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100225Z AUTO 36011KT 10SM OVC009 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 02:30,,,,360.00,11.00,,30.15,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100230Z AUTO 36011KT 10SM OVC009 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 02:35,,,,360.00,9.00,,30.15,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100235Z AUTO 36009KT 10SM OVC009 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 02:40,,,,360.00,10.00,,30.15,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100240Z AUTO 36010KT 10SM OVC009 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 02:45,,,,10.00,9.00,,30.16,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100245Z AUTO 01009KT 10SM OVC009 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 02:50,,,,10.00,8.00,,30.15,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100250Z AUTO 01008KT 10SM OVC009 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 02:53,30.90,27.00,85.26,30.00,9.00,0.00,30.15,1021.50,10.00,,OVC,,,,1000.00,,,,,,,,,,,22.15,KDFW 100253Z 03009KT 10SM OVC010 M01/M03 A3015 RMK AO2 SLP215 T10061028 53004
DFW,2021-02-10 02:55,,,,10.00,9.00,,30.16,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100255Z AUTO 01009KT 10SM OVC009 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 03:00,,,,360.00,10.00,,30.16,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100300Z AUTO 36010KT 10SM OVC011 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 03:05,,,,10.00,9.00,,30.16,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100305Z AUTO 01009KT 10SM OVC011 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 03:10,,,,360.00,9.00,,30.16,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100310Z AUTO 36009KT 10SM OVC011 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 03:15,,,,360.00,9.00,,30.16,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100315Z AUTO 36009KT 10SM OVC011 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 03:20,,,,20.00,11.00,,30.16,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100320Z AUTO 02011KT 10SM OVC011 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 03:25,,,,20.00,10.00,,30.16,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100325Z AUTO 02010KT 10SM OVC011 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 03:30,,,,10.00,9.00,,30.16,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100330Z AUTO 01009KT 10SM OVC011 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 03:35,,,,10.00,9.00,,30.15,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100335Z AUTO 01009KT 10SM OVC011 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 03:40,,,,20.00,9.00,,30.15,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100340Z AUTO 02009KT 10SM OVC011 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 03:45,,,,10.00,9.00,,30.15,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100345Z AUTO 01009KT 10SM OVC011 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 03:50,,,,10.00,10.00,,30.15,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100350Z AUTO 01010KT 10SM OVC011 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 03:53,30.90,27.00,85.26,20.00,9.00,0.00,30.15,1021.20,10.00,,OVC,,,,1100.00,,,,,,,,,,,22.15,KDFW 100353Z 02009KT 10SM OVC011 M01/M03 A3015 RMK AO2 SLP212 T10061028
DFW,2021-02-10 03:55,,,,10.00,9.00,,30.14,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100355Z AUTO 01009KT 10SM OVC011 M01/M03 A3013 RMK T10101030 MADISHF
DFW,2021-02-10 04:00,,,,360.00,11.00,,30.14,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100400Z AUTO 36011KT 10SM OVC011 M01/M03 A3013 RMK T10101030 MADISHF
DFW,2021-02-10 04:05,,,,10.00,10.00,,30.15,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100405Z AUTO 01010KT 10SM OVC011 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 04:10,,,,10.00,11.00,,30.14,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 100410Z AUTO 01011KT 10SM OVC011 M01/M03 A3013 RMK T10101030 MADISHF
DFW,2021-02-10 04:15,,,,10.00,10.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100415Z AUTO 01010KT 10SM OVC009 M01/M03 A3013 RMK T10101030 MADISHF
DFW,2021-02-10 04:20,,,,10.00,10.00,,30.15,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100420Z AUTO 01010KT 10SM OVC009 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 04:25,,,,10.00,10.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100425Z AUTO 01010KT 10SM OVC009 M01/M03 A3013 RMK T10101030 MADISHF
DFW,2021-02-10 04:30,,,,10.00,8.00,,30.15,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100430Z AUTO 01008KT 10SM OVC009 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 04:35,,,,360.00,10.00,,30.15,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100435Z AUTO 36010KT 10SM OVC009 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 04:40,,,,10.00,9.00,,30.15,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100440Z AUTO 01009KT 10SM OVC009 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 04:45,,,,10.00,8.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100445Z AUTO 01008KT 10SM OVC009 M01/M03 A3013 RMK T10101030 MADISHF
DFW,2021-02-10 04:50,,,,360.00,9.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100450Z AUTO 36009KT 10SM OVC009 M01/M03 A3013 RMK T10101030 MADISHF
DFW,2021-02-10 04:53,30.90,27.00,85.26,360.00,10.00,0.00,30.14,1021.10,10.00,,OVC,,,,1000.00,,,,,,,,,,,21.59,KDFW 100453Z 36010KT 10SM OVC010 M01/M03 A3014 RMK AO2 SLP211 T10061028
DFW,2021-02-10 04:55,,,,360.00,10.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100455Z AUTO 36010KT 10SM OVC009 M01/M03 A3013 RMK T10101030 MADISHF
DFW,2021-02-10 05:00,,,,360.00,8.00,,30.16,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100500Z AUTO 36008KT 10SM OVC009 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 05:05,,,,350.00,9.00,,30.16,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100505Z AUTO 35009KT 10SM OVC009 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 05:10,,,,360.00,8.00,,30.16,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100510Z AUTO 36008KT 10SM OVC009 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 05:15,,,,10.00,5.00,,30.16,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100515Z AUTO 01005KT 10SM OVC009 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 05:20,,,,360.00,7.00,,30.16,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100520Z AUTO 36007KT 10SM OVC009 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 05:25,,,,20.00,5.00,,30.16,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100525Z AUTO 02005KT 10SM OVC009 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 05:30,,,,10.00,7.00,,30.16,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100530Z AUTO 01007KT 10SM OVC009 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 05:35,,,,10.00,8.00,,30.16,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100535Z AUTO 01008KT 10SM OVC009 M01/M03 A3015 RMK T10101030 MADISHF
DFW,2021-02-10 05:40,,,,360.00,9.00,,30.15,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100540Z AUTO 36009KT 10SM OVC009 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 05:45,,,,360.00,11.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100545Z AUTO 36011KT 10SM OVC009 M01/M03 A3013 RMK T10101030 MADISHF
DFW,2021-02-10 05:50,,,,360.00,10.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100550Z AUTO 36010KT 10SM OVC009 M01/M03 A3013 RMK T10101030 MADISHF
DFW,2021-02-10 05:53,30.90,27.00,85.26,10.00,11.00,0.00,30.14,1020.90,10.00,,OVC,,,,1000.00,,,,,,,,,,,21.08,KDFW 100553Z 01011KT 10SM OVC010 M01/M03 A3014 RMK AO2 SLP209 T10061028 10000 21006 400391011 56004
DFW,2021-02-10 05:55,,,,10.00,11.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100555Z AUTO 01011KT 10SM OVC009 M01/M03 A3013 RMK T10101030 MADISHF
DFW,2021-02-10 06:00,,,,20.00,9.00,,30.14,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100600Z AUTO 02009KT 10SM OVC009 M01/M03 A3013 RMK T10101030 MADISHF
DFW,2021-02-10 06:05,,,,20.00,9.00,,30.15,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100605Z AUTO 02009KT 10SM OVC009 M01/M03 A3014 RMK T10101030 MADISHF
DFW,2021-02-10 06:10,,,,20.00,8.00,,30.14,,9.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100610Z AUTO 02008KT 9SM OVC009 M01/M03 A3013 RMK T10101030 MADISHF
DFW,2021-02-10 06:15,,,,20.00,9.00,,30.14,,7.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 100615Z AUTO 02009KT 7SM OVC009 M01/M03 A3013 RMK T10101030 MADISHF
DFW,2021-02-10 06:20,,,,350.00,11.00,,30.14,,6.00,,OVC,,,,999.00,,,,BR,,,,,,,,KDFW 100620Z AUTO 35011KT 6SM BR OVC009 M01/M03 A3013 RMK T10101030 MADISHF
DFW,2021-02-10 06:25,,,,360.00,10.00,,30.15,,5.00,,OVC,,,,999.00,,,,BR,,,,,,,,KDFW 100625Z AUTO 36010KT 5SM BR OVC009 M01/M02 A3014 RMK T10101020 MADISHF
DFW,2021-02-10 06:30,,,,360.00,10.00,,30.15,,4.00,,OVC,,,,999.00,,,,BR,,,,,,,,KDFW 100630Z AUTO 36010KT 4SM BR OVC009 M01/M02 A3014 RMK T10101020 MADISHF
DFW,2021-02-10 06:35,,,,360.00,9.00,,30.15,,4.00,,OVC,,,,999.00,,,,BR,,,,,,,,KDFW 100635Z AUTO 36009KT 4SM BR OVC009 M01/M02 A3014 RMK T10101020 MADISHF
DFW,2021-02-10 06:38,30.00,28.00,92.15,350.00,9.00,T,30.15,,3.00,,OVC,,,,900.00,,,,-DZ BR,,,,,,,21.03,KDFW 100638Z 35009KT 3SM -DZ BR OVC009 M01/M02 A3015 RMK AO2 DZB38 P0000 T10111022
DFW,2021-02-10 06:40,,,,350.00,11.00,,30.15,,3.50,,OVC,,,,900.00,,,,-DZ BR,,,,,,,,KDFW 100640Z AUTO 35011KT 3SM -DZ BR OVC009 M01/M02 A3014 RMK T10101020 MADISHF
DFW,2021-02-10 06:45,,,,350.00,10.00,,30.15,,3.50,,OVC,,,,900.00,,,,-DZ BR,,,,,,,,KDFW 100645Z AUTO 35010KT 3SM -DZ BR OVC009 M01/M02 A3014 RMK T10101020 MADISHF
DFW,2021-02-10 06:50,,,,360.00,11.00,,30.15,,4.00,,OVC,,,,900.00,,,,-DZ BR,,,,,,,,KDFW 100650Z AUTO 36011KT 4SM -DZ BR OVC009 M01/M02 A3014 RMK T10101020 MADISHF
DFW,2021-02-10 06:53,30.00,28.00,92.15,350.00,11.00,T,30.14,1021.10,4.00,,OVC,,,,900.00,,,,-DZ BR,,,,,,,19.94,KDFW 100653Z 35011KT 4SM -DZ BR OVC009 M01/M02 A3014 RMK AO2 DZB38 SLP211 CIG 008V011 P0000 T10111022
DFW,2021-02-10 06:55,,,,350.00,9.00,,30.15,,4.00,,OVC,,,,900.00,,,,-DZ BR,,,,,,,,KDFW 100655Z AUTO 35009KT 4SM -DZ BR OVC009 M01/M02 A3014 RMK T10101020 MADISHF
DFW,2021-02-10 07:00,,,,340.00,10.00,,30.15,,3.50,,OVC,,,,800.00,,,,-DZ BR,,,,,,,,KDFW 100700Z AUTO 34010KT 3SM -DZ BR OVC008 M01/M02 A3014 RMK T10101020 MADISHF
DFW,2021-02-10 07:05,,,,340.00,9.00,,30.14,,2.50,,OVC,,,,800.00,,,,-DZ BR,,,,,,,,KDFW 100705Z AUTO 34009KT 2 1/2SM -DZ BR OVC008 M01/M02 A3013 RMK T10101020 MADISHF
DFW,2021-02-10 07:08,30.00,28.90,95.61,350.00,8.00,T,30.14,,2.50,,OVC,,,,600.00,,,,-FZDZ BR,T,,,,,,21.65,KDFW 100708Z 35008KT 2 1/2SM -FZDZ BR OVC006 M01/M02 A3014 RMK AO2 DZE08FZDZB08 P0000 I1000 T10111017
DFW,2021-02-10 07:10,,,,350.00,8.00,,30.15,,2.50,,OVC,,,,600.00,,,,-FZDZ BR,,,,,,,,KDFW 100710Z AUTO 35008KT 2 1/2SM -FZDZ BR OVC006 M01/M02 A3014 RMK T10101020 MADISHF
DFW,2021-02-10 07:15,,,,360.00,9.00,,30.14,,2.50,,OVC,,,,499.00,,,,-FZDZ BR,,,,,,,,KDFW 100715Z AUTO 36009KT 2 1/2SM -FZDZ BR OVC004 M01/M02 A3013 RMK T10101020  CIG 003V007 MADISHF
